# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:U                     16:U_prime               17:V                     18:V_prime               19:gr.fac. D             20:gr.fac. f          
       8.803074970829e+05       9.737541515391e-10       5.258085162877e-01       1.675810269331e+06       1.416646708721e+04       1.609261654767e-02       1.247086135052e+10       3.035177526966e-01       1.653626060099e+12       1.684304379704e+09       9.100860528457e+09       1.141521554578e+12       2.407279210891e+09       2.808340058797e+12       5.773555042638e-03       1.097330881503e-02       3.681516289409e-24       3.501296629797e-23       6.906547074926e-02       1.997309641299e+00 
       8.741881320324e+05       9.874256604885e-10       5.294856386881e-01       1.652615049268e+06       1.416646341009e+04       1.620526141426e-02       1.238416835243e+10       3.056399270435e-01       1.608123300220e+12       1.649423224951e+09       8.912385969879e+09       1.110110353445e+12       2.341038208443e+09       2.731136501068e+12       5.813905061678e-03       1.097321058297e-02       3.812076993252e-24       3.600291719330e-23       7.003445915987e-02       1.997290866899e+00 
       8.681113047737e+05       1.001289055420e-09       5.331884513471e-01       1.629741030503e+06       1.416645970728e+04       1.631869474649e-02       1.229807798697e+10       3.077769222568e-01       1.563872635863e+12       1.615264440996e+09       8.727814622595e+09       1.079563491623e+12       2.276619953951e+09       2.656055826504e+12       5.854536621594e-03       1.097311166629e-02       3.947267093427e-24       3.702085238733e-23       7.101703318909e-02       1.997271961892e+00 
       8.620767196123e+05       1.015347028233e-09       5.369171334005e-01       1.607183764064e+06       1.416645597860e+04       1.643292206295e-02       1.221258606502e+10       3.099288416015e-01       1.520839613267e+12       1.581813067932e+09       8.547065653224e+09       1.049857185192e+12       2.213974291079e+09       2.583039651472e+12       5.895451680443e-03       1.097301206023e-02       4.087250704572e-24       3.806756275884e-23       7.201338311703e-02       1.997252925375e+00 
       8.560840829089e+05       1.029602308565e-09       5.406718652321e-01       1.584938862613e+06       1.416645222386e+04       1.654794892083e-02       1.212768842659e+10       3.120957890584e-01       1.478990726729e+12       1.549054455664e+09       8.370059902396e+09       1.020968304689e+12       2.153052443636e+09       2.512031198220e+12       5.936652209807e-03       1.097291176000e-02       4.232197757844e-24       3.914386153126e-23       7.302370188472e-02       1.997233756440e+00 
       8.501331030656e+05       1.044057664318e-09       5.444528284752e-01       1.563001999584e+06       1.416644844290e+04       1.666378091623e-02       1.204338094063e+10       3.142778693295e-01       1.438293392517e+12       1.516974257493e+09       8.196719850088e+09       9.928743571020e+11       2.093806977596e+09       2.442975250705e+12       5.978140194892e-03       1.097281076080e-02       4.382284207007e-24       4.025058490374e-23       7.404818513126e-02       1.997214454169e+00 
       8.442234905113e+05       1.058715902192e-09       5.482602060220e-01       1.541368908350e+06       1.416644463552e+04       1.678042368440e-02       1.195965950478e+10       3.164751878428e-01       1.398715923502e+12       1.485558423831e+09       8.026969581675e+09       9.655534683554e+11       2.036191764169e+09       2.375818111627e+12       6.019917634615e-03       1.097270905776e-02       4.537692241817e-24       4.138859269997e-23       7.508703123146e-02       1.997195017644e+00 
       8.383549576879e+05       1.073579868233e-09       5.520941820432e-01       1.520035381383e+06       1.416644080155e+04       1.689788290002e-02       1.187652004521e+10       3.186878507571e-01       1.360227504483e+12       1.454793196049e+09       7.860734754678e+09       9.389843662797e+11       1.980161943885e+09       2.310507560658e+12       6.061986541701e-03       1.097260664602e-02       4.698610508971e-24       4.255876903545e-23       7.614044133395e-02       1.997175445934e+00 
       8.325272190362e+05       1.088652448380e-09       5.559549419813e-01       1.498997269446e+06       1.416643694079e+04       1.701616427752e-02       1.179395851640e+10       3.209159649675e-01       1.322798168199e+12       1.424665100452e+09       7.697942566211e+09       9.131463640485e+11       1.925673891666e+09       2.246992813806e+12       6.104348942777e-03       1.097250352064e-02       4.865234340866e-24       4.376202300346e-23       7.720861939995e-02       1.997155738107e+00 
       8.267399909820e+05       1.103936569026e-09       5.598426725664e-01       1.478250480775e+06       1.416643305306e+04       1.713527357127e-02       1.171197090096e+10       3.231596381099e-01       1.286398771993e+12       1.395160942378e+09       7.538521721094e+09       8.880193440719e+11       1.872685182858e+09       2.185224483911e+12       6.147006878463e-03       1.097239967669e-02       5.037765992482e-24       4.499928938048e-23       7.829177224247e-02       1.997135893222e+00 
       8.209929919224e+05       1.119435197585e-09       5.637575618312e-01       1.457790980290e+06       1.416642913817e+04       1.725521657594e-02       1.163055320943e+10       3.254189785663e-01       1.251000975121e+12       1.366267800417e+09       7.382402400629e+09       8.635837423329e+11       1.821154560199e+09       2.125154542215e+12       6.189962403474e-03       1.097229510918e-02       5.216414886636e-24       4.627152935147e-23       7.939010956605e-02       1.997115910332e+00 
       8.152859422120e+05       1.135151343061e-09       5.676997991068e-01       1.437614788808e+06       1.416642519593e+04       1.737599912675e-02       1.154970148006e+10       3.276940954702e-01       1.216577216690e+12       1.337973020756e+09       7.229516232026e+09       8.398205331547e+11       1.771041901701e+09       2.066736280999e+12       6.233217586707e-03       1.097218981308e-02       5.401397867927e-24       4.757973125564e-23       8.050384400717e-02       1.997095788484e+00 
       8.096185641492e+05       1.151088056638e-09       5.716695750452e-01       1.417717982266e+06       1.416642122615e+04       1.749762709976e-02       1.146941177867e+10       3.299850987114e-01       1.183100694192e+12       1.310264211636e+09       7.079796258456e+09       8.167112143876e+11       1.722308189404e+09       2.009924277239e+12       6.276774511347e-03       1.097208378336e-02       5.592939465685e-24       4.892491135330e-23       8.163319117505e-02       1.997075526718e+00 
       8.039905819629e+05       1.167248432265e-09       5.756670816154e-01       1.398096690960e+06       1.416641722865e+04       1.762010641214e-02       1.138968019841e+10       3.322920989412e-01       1.150545342645e+12       1.283129237922e+09       6.933176909727e+09       7.942377930025e+11       1.674915478999e+09       1.954674357274e+12       6.320635274957e-03       1.097197701491e-02       5.791272166214e-24       5.030811461431e-23       8.277836969319e-02       1.997055124067e+00 
       7.984017217989e+05       1.183635607255e-09       5.796925121231e-01       1.378747098793e+06       1.416641320322e+04       1.774344302246e-02       1.131050285958e+10       3.346152075779e-01       1.118885814289e+12       1.256556215793e+09       6.789593973573e+09       7.723827710824e+11       1.628826870289e+09       1.900943562431e+12       6.364801989580e-03       1.097186950263e-02       5.996636694693e-24       5.173041552880e-23       8.393960124135e-02       1.997034579559e+00 
       7.928517117068e+05       1.200252762897e-09       5.837460612165e-01       1.359665442530e+06       1.416640914967e+04       1.786764293102e-02       1.123187590946e+10       3.369545368116e-01       1.088097458858e+12       1.230533507534e+09       6.648984567523e+09       7.511291321978e+11       1.584006478451e+09       1.848690115609e+12       6.409276781836e-03       1.097176124134e-02       6.209282307051e-24       5.319291894078e-23       8.511711059819e-02       1.997013892214e+00 
       7.873402816265e+05       1.217103125065e-09       5.878279248936e-01       1.340848011064e+06       1.416640506780e+04       1.799271218008e-02       1.115379552212e+10       3.393101996102e-01       1.058156304382e+12       1.205049716441e+09       6.511287111369e+09       7.304603281581e+11       1.540419406102e+09       1.797873388774e+12       6.454061793019e-03       1.097165222587e-02       6.429467092177e-24       5.469676090526e-23       8.631112568447e-02       1.996993061046e+00 
       7.818671633751e+05       1.234189964847e-09       5.919383005112e-01       1.322291144699e+06       1.416640095743e+04       1.811865685421e-02       1.107625789822e+10       3.416823097240e-01       1.029039038525e+12       1.180093681830e+09       6.376441300196e+09       7.103602661268e+11       1.498031716123e+09       1.748453871350e+12       6.499159179203e-03       1.097154245097e-02       6.657458284842e-24       5.624310956958e-23       8.752187760688e-02       1.996972085062e+00 
       7.764320906342e+05       1.251516599175e-09       5.960773867973e-01       1.303991234435e+06       1.416639681834e+04       1.824548308055e-02       1.099925926482e+10       3.440709816915e-01       1.000722990433e+12       1.155654474146e+09       6.244388077968e+09       6.908132960919e+11       1.456810405242e+09       1.700393139483e+12       6.544571111335e-03       1.097143191139e-02       6.893532589692e-24       5.783316607962e-23       8.874960070244e-02       1.996950963261e+00 
       7.710347989364e+05       1.269086391469e-09       6.002453838591e-01       1.285944721263e+06       1.416639265034e+04       1.837319702910e-02       1.092279587521e+10       3.464763308445e-01       9.731861130842e+11       1.131721390182e+09       6.115069611666e+09       6.718041986806e+11       1.416723378328e+09       1.653653826145e+12       6.590299775342e-03       1.097132060182e-02       7.137976516716e-24       5.946816551155e-23       8.999453258355e-02       1.996929694639e+00 
       7.656750256528e+05       1.286902752287e-09       6.044424931933e-01       1.268148095479e+06       1.416638845324e+04       1.850180491306e-02       1.084686400873e+10       3.488984733141e-01       9.464069661196e+11       1.108283948388e+09       5.988429265963e+09       6.533181733095e+11       1.377739423413e+09       1.608199592067e+12       6.636347372228e-03       1.097120851693e-02       7.391086728600e-24       6.114937782991e-23       9.125691418365e-02       1.996908278180e+00 
       7.603525099803e+05       1.304969139982e-09       6.086689176936e-01       1.250597895994e+06       1.416638422681e+04       1.863131298911e-02       1.077145997058e+10       3.513375260354e-01       9.203646991529e+11       1.085331884279e+09       5.864411578415e+09       6.353408266608e+11       1.339828187381e+09       1.563995097464e+12       6.682716118182e-03       1.097109565135e-02       7.653170400374e-24       6.287810887269e-23       9.253698980349e-02       1.996886712866e+00 
       7.550669929283e+05       1.323289061377e-09       6.129248616598e-01       1.233290709664e+06       1.416637997087e+04       1.876172755771e-02       1.069658009166e+10       3.537936067536e-01       8.950390355350e+11       1.062855145943e+09       5.742962235177e+09       6.178581614758e+11       1.302960152340e+09       1.521005974544e+12       6.729408244676e-03       1.097098199966e-02       7.924545591793e-24       6.465570136428e-23       9.383500715810e-02       1.996864997668e+00 
