#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       6.982957613513e+03       2.105326434850e-01      -1.618353963809e+00      -1.526201056818e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.756353192351e+02       1.032477106501e-01       3.954463596612e-01       3.954410102904e-01      -1.581764041162e+00      -5.936463837413e-06       0.000000000000e+00      -3.777750370230e+02       1.032951422387e-01      -1.363723862026e+02       5.591036142110e-02       8.524054872981e-04      -7.892400533671e-01       1.968640386349e-04 
       7.067457605977e+03       2.155110542557e-01      -1.617002592601e+00      -1.476571168225e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.844098855165e+02       1.044281443137e-01       3.953620834690e-01       3.953564470295e-01      -1.581425788118e+00      -6.074728105460e-06       0.000000000000e+00      -3.865535890100e+02       1.044750481431e-01      -1.411445138223e+02       5.705528321727e-02       8.025925968602e-04      -7.906071141989e-01       2.072085943025e-04 
       7.153826492181e+03       2.206624584195e-01      -1.615673754655e+00      -1.450517804439e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.934815515039e+02       1.056333965598e-01       3.952738328727e-01       3.952678989831e-01      -1.581071595932e+00      -6.230666874829e-06       0.000000000000e+00      -3.956292825775e+02       1.056797567640e-01      -1.461222456417e+02       5.822690879768e-02       7.551944932664e-04      -7.919595601839e-01       2.179387952127e-04 
       7.242063357073e+03       2.259912332715e-01      -1.614342128819e+00      -1.448392775936e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.028568615096e+02       1.068632801115e-01       3.951812390826e-01       3.951749944878e-01      -1.580699977951e+00      -6.407136333758e-06       0.000000000000e+00      -4.050086586488e+02       1.069090820251e-01      -1.513122157239e+02       5.942525111594e-02       7.101456563572e-04      -7.921390364051e-01       2.291587610007e-04 
       7.332198107223e+03       2.315038017947e-01      -1.612984236622e+00      -1.463679408750e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.125458100147e+02       1.081180180186e-01       3.950838475524e-01       3.950772712458e-01      -1.580309084983e+00      -6.606344945552e-06       0.000000000000e+00      -4.147017097176e+02       1.081632476157e-01      -1.567230745328e+02       6.065073107045e-02       6.673622774229e-04      -7.908475732116e-01       2.411505281010e-04 
       7.424318782219e+03       2.372104667017e-01      -1.611584831688e+00      -1.486736285728e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.225650233211e+02       1.093986177394e-01       3.949810914278e-01       3.949741543088e-01      -1.579896617235e+00      -6.829200911450e-06       0.000000000000e+00      -4.247250626069e+02       1.094432610010e-01      -1.623673712509e+02       6.190454961638e-02       6.267365325813e-04      -7.889677205974e-01       2.542084601392e-04 
       7.518588094214e+03       2.431267100607e-01      -1.610138091828e+00      -1.509578621015e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.329399742178e+02       1.107070912323e-01       3.948722723333e-01       3.948649426936e-01      -1.579459770774e+00      -7.075913553021e-06       0.000000000000e+00      -4.351041936743e+02       1.107511335782e-01      -1.682629784942e+02       6.318891486174e-02       5.881390821209e-04      -7.879155013363e-01       2.684264781618e-04 
       7.566704806110e+03       2.461764435283e-01      -1.609406940268e+00      -1.519397075815e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.382830575611e+02       1.113741365421e-01       3.948161003789e-01       3.948076679877e-01      -1.579234266704e+00      -7.206717934716e-06       0.000000000000e+00      -4.404493888074e+02       1.114178720001e-01      -1.712711428057e+02       6.383474888438e-02       5.698013846797e-04      -7.879882500360e-01       2.759393819981e-04 
       7.615238904541e+03       2.492732518558e-01      -1.608644588855e+00      -1.528254861721e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.437049932544e+02       1.120463790245e-01       3.947565462289e-01       3.947487971187e-01      -1.578995188475e+00      -7.347773380348e-06       0.000000000000e+00      -4.458734396496e+02       1.120898049252e-01      -1.744333158594e+02       6.450698208767e-02       5.514304436589e-04      -7.884371868996e-01       2.836295459087e-04 
       7.663355616437e+03       2.523639445842e-01      -1.607992742761e+00      -1.534796935134e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.491124969571e+02       1.127122361281e-01       3.947047371579e-01       3.946893025673e-01      -1.578787209568e+00      -7.472515202522e-06       0.000000000000e+00      -4.512830254818e+02       1.127553552144e-01      -1.771610338464e+02       6.508151346843e-02       5.362841759819e-04      -7.891081773133e-01       2.913247603487e-04 
       7.714551199705e+03       2.556749190304e-01      -1.607107280305e+00      -1.542457547513e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.549011800448e+02       1.134200160893e-01       3.946329064264e-01       3.946247177090e-01      -1.578498870836e+00      -7.648798895212e-06       0.000000000000e+00      -4.570739077238e+02       1.134628089198e-01      -1.809063580967e+02       6.586253910218e-02       5.164760441653e-04      -7.898474911128e-01       2.995676017449e-04 
       7.762667911602e+03       2.588080180777e-01      -1.606456521921e+00      -1.547428133305e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.603747547480e+02       1.140845656408e-01       3.945789516737e-01       3.945627619243e-01      -1.578282298894e+00      -7.783918674667e-06       0.000000000000e+00      -4.625495341056e+02       1.141270521149e-01      -1.836911706309e+02       6.643754089363e-02       5.024449616208e-04      -7.903571567656e-01       3.073728789696e-04 
       7.816826531662e+03       2.623592627425e-01      -1.605528571408e+00      -1.553964277715e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.665738686169e+02       1.148317626287e-01       3.945001573509e-01       3.944915081243e-01      -1.577966032497e+00      -7.985583166814e-06       0.000000000000e+00      -4.687509396554e+02       1.148739047228e-01      -1.877133246582e+02       6.725965311477e-02       4.831571159284e-04      -7.905282291468e-01       3.162670717777e-04 
       7.864943243558e+03       2.655363964979e-01      -1.604802168947e+00      -1.558919219061e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.721153456456e+02       1.154948682860e-01       3.944368455050e-01       3.944267957597e-01      -1.577711912890e+00      -8.151289405418e-06       0.000000000000e+00      -4.742944370721e+02       1.155367049206e-01      -1.909061028456e+02       6.790539075580e-02       4.686174096849e-04      -7.902562644710e-01       3.243232076620e-04 
       7.922372272779e+03       2.693557235300e-01      -1.603908868067e+00      -1.565144358752e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.787710448203e+02       1.162853705625e-01       3.943568905088e-01       3.943477465396e-01      -1.577390986158e+00      -8.364827131204e-06       0.000000000000e+00      -4.809525284328e+02       1.163268433752e-01      -1.948878602171e+02       6.870244777201e-02       4.513743900227e-04      -7.894740878767e-01       3.342126426727e-04 
       7.970488984675e+03       2.725787156528e-01      -1.603265938795e+00      -1.569871347970e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.843824357004e+02       1.169468760978e-01       3.942978411644e-01       3.942799332014e-01      -1.577153963579e+00      -8.525170401658e-06       0.000000000000e+00      -4.865659075296e+02       1.169880448244e-01      -1.977922832628e+02       6.927821956879e-02       4.393814507626e-04      -7.885916860051e-01       3.427849200643e-04 
       8.031495161869e+03       2.766953632848e-01      -1.602246263754e+00      -1.578014994802e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.915427377968e+02       1.177844771332e-01       3.942014838721e-01       3.941917926491e-01      -1.576767170596e+00      -8.790562559673e-06       0.000000000000e+00      -4.937287094397e+02       1.178252614351e-01      -2.024657513720e+02       7.019500413992e-02       4.210471214755e-04      -7.874791985847e-01       3.540689833433e-04 
       8.079611873765e+03       2.799662461218e-01      -1.601607999860e+00      -1.583612947802e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.972262285940e+02       1.184442033294e-01       3.941394186549e-01       3.941205077881e-01      -1.576518022271e+00      -8.963365908160e-06       0.000000000000e+00      -4.994141553689e+02       1.184846854171e-01      -2.054330355504e+02       7.077105245143e-02       4.099852073950e-04      -7.868259698405e-01       3.632867860194e-04 
       8.144498390758e+03       2.844108267948e-01      -1.600536819762e+00      -1.594036884539e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.049407854828e+02       1.193325451608e-01       3.940321176979e-01       3.940218197589e-01      -1.576087279036e+00      -9.264543772965e-06       0.000000000000e+00      -5.071313258172e+02       1.193726212415e-01      -2.104848523783e+02       7.174130760662e-02       3.921106737223e-04      -7.864778496339e-01       3.760870061388e-04 
       8.192615102654e+03       2.877318561790e-01      -1.599829407432e+00      -1.601726479310e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.106987282938e+02       1.199902864559e-01       3.939590424140e-01       3.939466784241e-01      -1.575793935292e+00      -9.471122524795e-06       0.000000000000e+00      -5.128911897395e+02       1.200300627005e-01      -2.138696721105e+02       7.238421239256e-02       3.807667756771e-04      -7.866390653395e-01       3.857779042801e-04 
       8.261677403764e+03       2.925362201773e-01      -1.598774880295e+00      -1.614564796164e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.190184225023e+02       1.209327828706e-01       3.938467580843e-01       3.938358050466e-01      -1.575343220186e+00      -9.790929631165e-06       0.000000000000e+00      -5.212136161814e+02       1.209721307597e-01      -2.189848981041e+02       7.334517442104e-02       3.645143779414e-04      -7.873087230169e-01       3.998596052673e-04 
       8.309794115660e+03       2.959098915049e-01      -1.598143725048e+00      -1.623134296416e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.248533231970e+02       1.215883034836e-01       3.937775993746e-01       3.937563796701e-01      -1.575065632307e+00      -9.989605410006e-06       0.000000000000e+00      -5.270504030178e+02       1.216273544177e-01      -2.220848508775e+02       7.392148227351e-02       3.551539178418e-04      -7.878627252287e-01       4.097424153863e-04 
