#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       9.075698771054e+03       3.489197133468e-01      -1.588895135752e+00      -3.067844038614e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.254107690288e+02       1.324179079334e-01       3.926981350162e-01       3.926981381140e-01      -1.570792552456e+00      -2.596560234112e-05       0.000000000000e+00      -6.276544439713e+02       1.324530948930e-01      -2.487219595362e+02       7.681654826992e-02       3.614210622308e-04 
       9.123815482950e+03       3.526697416941e-01      -1.587896159233e+00      -3.115881484305e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.317978598495e+02       1.330387143983e-01       3.925139769550e-01       3.924873498603e-01      -1.570055919812e+00      -2.652508262596e-05       0.000000000000e+00      -6.340432212241e+02       1.330736252896e-01      -2.519676459246e+02       7.735745878558e-02       3.530702634490e-04 
       9.171932194847e+03       3.564451786106e-01      -1.586740425568e+00      -3.172232783846e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.382147856784e+02       1.336573619916e-01       3.922986557495e-01       3.922713743118e-01      -1.569194634551e+00      -2.717689478322e-05       0.000000000000e+00      -6.404618202433e+02       1.336919985516e-01      -2.557048919500e+02       7.797512507357e-02       3.437892272584e-04 
       9.222497023400e+03       3.604403393332e-01      -1.585361514591e+00      -3.240491498360e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.449902320715e+02       1.343050986127e-01       3.920387003132e-01       3.920387030779e-01      -1.568154812312e+00      -2.796050882871e-05       0.000000000000e+00      -6.472390107791e+02       1.343394487683e-01      -2.601374625219e+02       7.870066141260e-02       3.332221729914e-04 
       9.270613735296e+03       3.642686176828e-01      -1.584320948762e+00      -3.292696209681e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.514680148259e+02       1.349191446209e-01       3.918404184807e-01       3.918117528072e-01      -1.567361684629e+00      -2.855581861897e-05       0.000000000000e+00      -6.537184398294e+02       1.349532240418e-01      -2.634624878338e+02       7.923997384454e-02       3.255937666764e-04 
       9.318730447192e+03       3.681230317264e-01      -1.583116048284e+00      -3.353845739270e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.579753041660e+02       1.355308597789e-01       3.916086459764e-01       3.915792843733e-01      -1.566434594223e+00      -2.924909635812e-05       0.000000000000e+00      -6.602273624813e+02       1.355646702315e-01      -2.672903222916e+02       7.985568119678e-02       3.171123948554e-04 
       9.370709631991e+03       3.723165090917e-01      -1.581640796473e+00      -3.429673238778e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.650379769880e+02       1.361889924387e-01       3.913218235753e-01       3.913218260428e-01      -1.565287304171e+00      -3.010325809748e-05       0.000000000000e+00      -6.672917852342e+02       1.362225143240e-01      -2.719432776048e+02       8.059678990888e-02       3.072143461627e-04 
       9.418826343887e+03       3.762261085436e-01      -1.580553494464e+00      -3.486190009604e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.716062820356e+02       1.367956695440e-01       3.911083740604e-01       3.910775196507e-01      -1.564433505800e+00      -3.073625059534e-05       0.000000000000e+00      -6.738616968555e+02       1.368289261538e-01      -2.753481421462e+02       8.113409693160e-02       3.002433132893e-04 
       9.466943055784e+03       3.801626433563e-01      -1.579293508855e+00      -3.552305327530e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.782037357240e+02       1.373998314206e-01       3.908589412303e-01       3.908273471598e-01      -1.563435774136e+00      -3.147312890165e-05       0.000000000000e+00      -6.804607443962e+02       1.374328245352e-01      -2.792671156178e+02       8.174736946670e-02       2.924899522749e-04 
       9.519104758308e+03       3.844608540233e-01      -1.577744579183e+00      -3.634433424267e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.853885977962e+02       1.380518692986e-01       3.905493801309e-01       3.905493823352e-01      -1.562197529341e+00      -3.238349022131e-05       0.000000000000e+00      -6.876473200389e+02       1.380845787801e-01      -2.840448147846e+02       8.248765692316e-02       2.834096233667e-04 
       9.567221470204e+03       3.884544155343e-01      -1.576605644534e+00      -3.695377660759e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.920464030580e+02       1.386505878066e-01       3.903197926362e-01       3.902866099967e-01      -1.561279179086e+00      -3.305575723904e-05       0.000000000000e+00      -6.943066929164e+02       1.386830375072e-01      -2.875292908608e+02       8.302253505891e-02       2.770323335105e-04 
       9.615338182101e+03       3.924757844636e-01      -1.575284952837e+00      -3.766592344649e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.987329704091e+02       1.392465952061e-01       3.900515768613e-01       3.900176089957e-01      -1.560206315682e+00      -3.383806286729e-05       0.000000000000e+00      -7.009948154263e+02       1.392787869071e-01      -2.915391211067e+02       8.363287921434e-02       2.699367988969e-04 
       9.667905583613e+03       3.969012583426e-01      -1.573648755698e+00      -3.855567836725e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.060707510229e+02       1.398945552957e-01       3.897164623159e-01       3.897164642865e-01      -1.558865857146e+00      -3.481094106639e-05       0.000000000000e+00      -7.083342809098e+02       1.399264671659e-01      -2.964607122581e+02       8.437453481201e-02       2.615664194289e-04 
       9.716022295510e+03       4.009817917707e-01      -1.572453116272e+00      -3.921067532361e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.128170731843e+02       1.404846746458e-01       3.894696979011e-01       3.894340376741e-01      -1.557878799242e+00      -3.552416606792e-05       0.000000000000e+00      -7.150821324408e+02       1.405163322352e-01      -3.000246252429e+02       8.490652691257e-02       2.557268547595e-04 
       9.764139007406e+03       4.050910848086e-01      -1.571065891190e+00      -3.997529835859e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.195917398122e+02       1.410718746753e-01       3.891814973223e-01       3.891450043669e-01      -1.556725996657e+00      -3.635383206823e-05       0.000000000000e+00      -7.218583162458e+02       1.411032797549e-01      -3.041250889271e+02       8.551341006850e-02       2.492273333612e-04 
       9.817497422891e+03       4.096820576515e-01      -1.569322732102e+00      -4.094260888715e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.271373925764e+02       1.417195442104e-01       3.888166053461e-01       3.888166071084e-01      -1.555266428433e+00      -3.739925525540e-05       0.000000000000e+00      -7.294056373101e+02       1.417506713370e-01      -3.092250332515e+02       8.626055404771e-02       2.414551208236e-04 
       9.865614134787e+03       4.138530813190e-01      -1.568065030769e+00      -4.164462417775e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.339713670355e+02       1.423003567335e-01       3.885515288243e-01       3.885132278181e-01      -1.554206122129e+00      -3.815526601475e-05       0.000000000000e+00      -7.362411035115e+02       1.423312350669e-01      -3.128683397377e+02       8.678916129940e-02       2.361042799044e-04 
       9.913730846683e+03       4.180539068556e-01      -1.566605111601e+00      -4.246341659677e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.408332340142e+02       1.428780282283e-01       3.882420303422e-01       3.882028469971e-01      -1.552968127961e+00      -3.903439097730e-05       0.000000000000e+00      -7.431044503037e+02       1.429086595201e-01      -3.170593613237e+02       8.739200234518e-02       2.301466820876e-04 
       9.968048338154e+03       4.228323458493e-01      -1.564739677399e+00      -4.351515302403e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.486127113708e+02       1.435262768755e-01       3.878438896597e-01       3.878438912359e-01      -1.551375564944e+00      -4.015976205794e-05       0.000000000000e+00      -7.508855839481e+02       1.435566313846e-01      -3.223553182850e+02       8.814586378376e-02       2.229065008837e-04 
       1.001616505005e+04       4.270978088293e-01      -1.563414309932e+00      -4.426577627159e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.555334454155e+02       1.440970132689e-01       3.875592860086e-01       3.875181695670e-01      -1.550237150147e+00      -4.096048128244e-05       0.000000000000e+00      -7.578077726906e+02       1.441271244385e-01      -3.260779804897e+02       8.867054482067e-02       2.180006768785e-04 
       1.006428176195e+04       4.313942160701e-01      -1.561875248239e+00      -4.514057270514e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.624815827223e+02       1.446643724696e-01       3.872270844774e-01       3.871850338774e-01      -1.548908343809e+00      -4.189127026975e-05       0.000000000000e+00      -7.647573530282e+02       1.446942420244e-01      -3.303594886613e+02       8.926871328429e-02       2.125367381415e-04 
       1.011963010505e+04       4.363751174135e-01      -1.559873848577e+00      -4.628265304085e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.705076576377e+02       1.453127236260e-01       3.867924839912e-01       3.867924854012e-01      -1.547169941605e+00      -4.310286449393e-05       0.000000000000e+00      -7.727850735308e+02       1.453423173729e-01      -3.358613933000e+02       9.002918356371e-02       2.057823253684e-04 
       1.016774681694e+04       4.407393856841e-01      -1.558474976664e+00      -4.708356596763e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.775141596867e+02       1.458725537817e-01       3.864870649638e-01       3.864429479326e-01      -1.545948265324e+00      -4.395028031551e-05       0.000000000000e+00      -7.797929938024e+02       1.459019095881e-01      -3.396633188197e+02       9.054935287289e-02       2.012821755389e-04 
       1.021586352884e+04       4.451358512269e-01      -1.556850052397e+00      -4.801630623899e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.845475354852e+02       1.464287552448e-01       3.861306709862e-01       3.860855656873e-01      -1.544522689224e+00      -4.493501369149e-05       0.000000000000e+00      -7.868277764151e+02       1.464578748019e-01      -3.440351775465e+02       9.114216712776e-02       1.962684325171e-04 
