# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.285445629616e+00       2.872795260251e+00       8.478008558266e+03       7.716732975786e-04       5.708067704331e+03       1.737380053676e+03       1.875354609275e+04       1.056494896732e+03       3.208299255285e-10       8.779533958381e-08       4.695570970999e-07       2.544592297510e-09       3.511370374088e-08       1.481155482448e-10       5.954796781959e-07       7.613218743640e+06       9.690212084832e-01 
       2.262560634082e+00       2.902485239895e+00       8.507811480667e+03       7.640994924707e-04       5.678264781930e+03       1.740431954770e+03       1.852568314742e+04       1.057690971820e+03       3.119838400396e-10       8.597345590410e-08       4.598130900039e-07       2.491769273837e-09       3.511370374088e-08       1.440316311980e-10       5.838480343940e-07       7.664943208191e+06       9.683487789550e-01 
       2.239834905087e+00       2.932469509030e+00       8.537700159647e+03       7.566093995022e-04       5.648376102950e+03       1.743414793785e+03       1.829980605540e+04       1.058886323711e+03       3.033816106977e-10       8.418936806672e-08       4.502712269636e-07       2.440042739575e-09       3.511370374088e-08       1.400602936957e-10       5.724577834151e-07       7.716982803078e+06       9.676637255948e-01 
       2.217267332613e+00       2.962750609399e+00       8.567674469179e+03       7.492021857793e-04       5.618401793418e+03       1.746327305930e+03       1.807590055146e+04       1.060080937818e+03       2.950165157279e-10       8.244229200700e-08       4.409273145543e-07       2.389389926017e-09       3.511370374088e-08       1.361984325382e-10       5.613039151764e-07       7.769338490833e+06       9.669658293071e-01 
       2.194856814369e+00       2.993331093472e+00       8.597734273803e+03       7.418770272751e-04       5.588341988794e+03       1.749168214256e+03       1.785395248392e+04       1.061274799309e+03       2.868820186354e-10       8.073145992593e-08       4.317772463454e-07       2.339788537567e-09       3.511370374088e-08       1.324430300627e-10       5.503815235985e-07       7.822011210108e+06       9.662548682891e-01 
       2.172602255733e+00       3.024213524141e+00       8.627879428428e+03       7.346331087326e-04       5.558196834169e+03       1.751936229676e+03       1.763394781389e+04       1.062467893100e+03       2.789717630986e-10       7.905611995276e-08       4.228170010956e-07       2.291216741897e-09       3.511370374088e-08       1.287911517858e-10       5.396858044461e-07       7.875001874854e+06       9.655306180397e-01 
       2.150502569701e+00       3.055400474395e+00       8.658109778145e+03       7.274696235675e-04       5.527966484452e+03       1.754630050969e+03       1.741587261449e+04       1.063660203854e+03       2.712795680027e-10       7.741553581454e-08       4.140426409856e-07       2.243653160312e-09       3.511370374088e-08       1.252399441111e-10       5.292120532134e-07       7.928311373480e+06       9.647928513716e-01 
       2.128556676837e+00       3.086894526982e+00       8.688425158022e+03       7.203857737726e-04       5.497651104575e+03       1.757248364806e+03       1.719971307014e+04       1.064851715975e+03       2.637994226104e-10       7.580898651257e-08       4.054503098874e-07       2.197076858318e-09       3.511370374088e-08       1.217866320988e-10       5.189556630539e-07       7.981940568004e+06       9.640413384257e-01 
       2.106763505214e+00       3.118698274064e+00       8.718825392918e+03       7.133807698221e-04       5.467250869679e+03       1.759789845768e+03       1.698545547577e+04       1.066042413608e+03       2.565254818654e-10       7.423576600552e-08       3.970362316700e-07       2.151467336376e-09       3.511370374088e-08       1.184285172983e-10       5.089121227519e-07       8.035890293180e+06       9.632758466875e-01 
       2.085121990368e+00       3.150814316850e+00       8.749310297272e+03       7.064538305776e-04       5.436765965325e+03       1.762253156374e+03       1.677308623611e+04       1.067232280635e+03       2.494520618257e-10       7.269518289917e-08       3.887967085394e-07       2.106804520865e-09       3.511370374088e-08       1.151629756397e-10       4.990770147377e-07       8.090161355623e+06       9.624961410065e-01 
       2.063631075243e+00       3.183245265227e+00       8.779879674913e+03       6.996041831943e-04       5.406196587684e+03       1.764636947109e+03       1.656259186490e+04       1.068421300672e+03       2.425736352228e-10       7.118656014250e-08       3.807281194138e-07       2.063068755217e-09       3.511370374088e-08       1.119874553834e-10       4.894460131430e-07       8.144754532900e+06       9.617019836180e-01 
       2.042289710141e+00       3.215993737365e+00       8.810533318847e+03       6.928310630283e-04       5.375542943750e+03       1.766939856461e+03       1.635395898419e+04       1.069609457064e+03       2.358848271426e-10       6.970923473019e-08       3.728269183323e-07       2.020240791249e-09       3.511370374088e-08       1.088994751263e-10       4.800148818969e-07       8.199670572627e+06       9.608931341672e-01 
       2.021096852672e+00       3.249062359315e+00       8.841271011060e+03       6.861337135439e-04       5.344805251537e+03       1.769160510961e+03       1.614717432356e+04       1.070796732885e+03       2.293804108266e-10       6.826255741125e-08       3.650896328961e-07       1.978301780666e-09       3.511370374088e-08       1.058966218636e-10       4.707794728616e-07       8.254910191533e+06       9.600693497371e-01 
       2.000051467699e+00       3.282453764592e+00       8.872092522307e+03       6.795113862232e-04       5.313983740290e+03       1.771297525228e+03       1.594222471938e+04       1.071983110932e+03       2.230553035875e-10       6.684589240363e-08       3.575128627430e-07       1.937233266751e-09       3.511370374088e-08       1.029765491026e-10       4.617357240069e-07       8.310474074520e+06       9.592303848782e-01 
       1.979152527293e+00       3.316170593742e+00       8.902997611905e+03       6.729633404743e-04       5.283078650692e+03       1.773349502012e+03       1.573909711410e+04       1.073168573725e+03       2.169045628384e-10       6.545861711485e-08       3.500932780525e-07       1.897017176217e-09       3.511370374088e-08       1.001369750303e-10       4.528796576223e-07       8.366362873704e+06       9.583759916421e-01 
       1.958399010681e+00       3.350215493897e+00       8.933986027524e+03       6.664888435422e-04       5.252090235073e+03       1.775315032256e+03       1.553777855545e+04       1.074353103504e+03       2.109233822308e-10       6.410012186841e-08       3.428276180827e-07       1.857635811237e-09       3.511370374088e-08       9.737568072965e-11       4.442073785662e-07       8.422577207441e+06       9.575059196176e-01 
       1.937789904195e+00       3.384591118311e+00       8.965057504977e+03       6.600871704191e-04       5.221018757620e+03       1.777192695150e+03       1.533825619575e+04       1.075536682221e+03       2.051070878997e-10       6.276980963576e-08       3.357126897373e-07       1.819071841639e-09       3.511370374088e-08       9.469050844658e-11       4.357150725519e-07       8.479117659341e+06       9.566199159702e-01 
       1.917324201227e+00       3.419300125882e+00       8.996211768006e+03       6.537576037562e-04       5.189864494591e+03       1.778981058193e+03       1.514051729116e+04       1.076719291544e+03       1.994511348113e-10       6.146709577402e-08       3.287453661622e-07       1.781308297257e-09       3.511370374088e-08       9.207935990376e-11       4.273990044690e-07       8.535984777264e+06       9.557177254852e-01 
       1.897000902174e+00       3.454345180665e+00       9.027448528070e+03       6.474994337752e-04       5.158627734527e+03       1.780678677268e+03       1.494454920090e+04       1.077900912852e+03       1.939511032122e-10       6.019140776896e-08       3.219225853711e-07       1.744328560450e-09       3.511370374088e-08       8.954019466124e-11       4.192555167393e-07       8.593179072305e+06       9.547990906137e-01 
       1.876819014395e+00       3.489728951357e+00       9.058767484130e+03       6.413119581819e-04       5.127308778467e+03       1.782284096709e+03       1.475033938657e+04       1.079081527227e+03       1.886026951762e-10       5.894218498346e-08       3.152413489003e-07       1.708116358771e-09       3.511370374088e-08       8.707102852222e-11       4.112810277071e-07       8.650701017763e+06       9.538637515225e-01 
       1.856777552161e+00       3.525454110780e+00       9.090168322433e+03       6.351944820788e-04       5.095907940164e+03       1.783795849386e+03       1.455787541134e+04       1.080261115462e+03       1.834017312459e-10       5.771887841103e-08       3.086987204905e-07       1.672655757791e-09       3.511370374088e-08       8.466993198277e-11       4.034720300634e-07       8.708551048097e+06       9.529114461475e-01 
       1.836875536606e+00       3.561523335338e+00       9.121650716297e+03       6.291463178800e-04       5.064425546300e+03       1.785212456786e+03       1.436714493926e+04       1.081439658046e+03       1.783441471676e-10       5.652095043464e-08       3.022918247965e-07       1.637931154072e-09       3.511370374088e-08       8.233502872424e-11       3.958250893020e-07       8.766729557867e+06       9.519419102508e-01 
       1.817111995683e+00       3.597939304461e+00       9.153214325893e+03       6.231667852254e-04       5.032861936704e+03       1.786532429104e+03       1.417813573450e+04       1.082617135171e+03       1.734259907156e-10       5.534787459036e-08       2.960178461237e-07       1.603927268285e-09       3.511370374088e-08       8.006449414728e-11       3.883368422081e-07       8.825236900663e+06       9.509548774818e-01 
       1.797485964111e+00       3.634704700037e+00       9.184858798027e+03       6.172552108961e-04       5.001217464570e+03       1.787754265341e+03       1.399083566060e+04       1.083793526726e+03       1.686434186044e-10       5.419913533603e-08       2.898740271905e-07       1.570629138473e-09       3.511370374088e-08       7.785655394622e-11       3.810039953784e-07       8.884073388024e+06       9.499500794417e-01 
       1.777996483335e+00       3.671822205818e+00       9.216583765922e+03       6.114109287309e-04       4.969492496675e+03       1.788876453404e+03       1.380523267972e+04       1.084968812294e+03       1.639926934855e-10       5.307422782469e-08       2.838576679163e-07       1.538022113454e-09       3.511370374088e-08       7.570948272279e-11       3.738233237715e-07       8.943239288338e+06       9.489272457530e-01 
       1.758642601475e+00       3.709294506822e+00       9.248388849000e+03       6.056332795421e-04       4.937687413597e+03       1.789897470211e+03       1.362131485191e+04       1.086142971150e+03       1.594701810278e-10       5.197265768266e-08       2.779661242353e-07       1.506091846359e-09       3.511370374088e-08       7.362160263801e-11       3.667916692889e-07       9.002734825733e+06       9.478861041321e-01 
       1.739423373282e+00       3.747124288704e+00       9.280273652664e+03       5.999216110335e-04       4.905802609933e+03       1.790815781810e+03       1.343907033436e+04       1.087315982258e+03       1.550723470778e-10       5.089394079234e-08       2.721968069343e-07       1.474824288311e-09       3.511370374088e-08       7.159128210126e-11       3.599059393850e-07       9.062560178959e+06       9.468263804669e-01 
