# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:lum. dist.gw           9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)rho_ncdm[0]        14:(.)rho_ur             15:(.)rho_crit           16:U                     17:U_prime               18:V                     19:V_prime               20:gr.fac. D             21:gr.fac. f          
       1.593671856408e+05       2.954063339133e-08       2.891930639436e+00       5.539782693604e+04       1.416649271258e+04       8.889159812930e-02       2.257688240498e+09       2.257688240498e+09       1.667900793197e+00       1.776250633673e+09       1.000258009747e+07       5.390854739609e+07       1.226171677166e+09       2.585790903365e+06       3.068919229235e+09       3.162327594567e-02       1.089672497782e-02       1.858853677049e-20       3.216290346125e-20       2.082026961663e+00       1.985360835499e+00 
       1.582593230052e+05       2.995420298323e-08       2.912068203692e+00       5.463427981614e+04       1.416647257502e+04       8.951373475049e-02       2.241990525567e+09       2.241990525567e+09       1.679502661532e+00       1.727372190812e+09       9.795425277098e+06       5.279209390674e+07       1.192430185309e+09       2.514635723728e+06       2.984904531028e+09       3.184270410095e-02       1.089619422346e-02       1.924531283946e-20       3.306919524704e-20       2.111062092559e+00       1.985260078530e+00 
       1.571591615060e+05       3.037355246068e-08       2.932345258039e+00       5.388128337850e+04       1.416645229796e+04       9.014022486497e-02       2.226401931114e+09       2.226401931114e+09       1.691184721824e+00       1.679838761660e+09       9.592560611804e+06       5.169876205461e+07       1.159617175629e+09       2.445438558431e+06       2.903192698514e+09       3.206364140546e-02       1.089565984173e-02       1.992527297753e-20       3.400099799778e-20       2.140500633803e+00       1.985158639952e+00 
       1.560666476099e+05       3.079876239014e-08       2.952762758543e+00       5.313869164329e+04       1.416643188046e+04       9.077109892674e-02       2.210921698610e+09       2.210921698610e+09       1.702947521290e+00       1.633613335016e+09       9.393897253625e+06       5.062807299680e+07       1.127707098766e+09       2.378145528127e+06       2.823720549561e+09       3.228609805304e-02       1.089512180844e-02       2.062923467319e-20       3.495902887664e-20       2.170348158997e+00       1.985056515320e+00 
       1.549817281560e+05       3.122991445674e-08       2.973321667681e+00       5.240636065182e+04       1.416641132155e+04       9.140638760272e-02       2.195549074794e+09       2.195549074794e+09       1.714791610788e+00       1.588659918123e+09       9.199348194602e+06       4.957955780702e+07       1.096675108408e+09       2.312704236073e+06       2.746426636769e+09       3.251008430380e-02       1.089458009927e-02       2.135804420195e-20       3.594402517473e-20       2.200610318101e+00       1.984953700158e+00 
       1.539043503527e+05       3.166709147967e-08       2.994022954388e+00       5.168414843850e+04       1.416639062027e+04       9.204612177422e-02       2.180283311645e+09       2.180283311645e+09       1.726717544832e+00       1.544943508643e+09       9.008828228680e+06       4.855275727028e+07       1.066497041944e+09       2.249063727343e+06       2.671251199813e+09       3.273561048455e-02       1.089403468971e-02       2.211257763839e-20       3.695674487482e-20       2.231292838461e+00       1.984850189966e+00 
       1.528344617755e+05       3.211037742783e-08       3.014867594089e+00       5.097191500328e+04       1.416636977563e+04       9.269033253840e-02       2.165123666340e+09       2.165123666340e+09       1.738725881621e+00       1.502430067407e+09       8.822253914390e+06       4.754722168179e+07       1.037149401649e+09       2.187174449144e+06       2.598136119101e+09       3.296268698921e-02       1.089348555512e-02       2.289374190381e-20       3.799796723090e-20       2.262401525857e+00       1.984745980215e+00 
       1.517720103642e+05       3.255985743575e-08       3.035856568751e+00       5.026952228438e+04       1.416634878665e+04       9.333905120982e-02       2.150069401219e+09       2.150069401219e+09       1.750817183058e+00       1.461086491908e+09       8.639543538304e+06       4.656251064993e+07       1.008609336391e+09       2.126988212240e+06       2.527024870699e+09       3.319132427916e-02       1.089293267072e-02       2.370247585053e-20       3.906849336384e-20       2.293942265564e+00       1.984641066351e+00 
       1.507169444206e+05       3.301561781962e-08       3.056990866915e+00       4.957683413149e+04       1.416632765235e+04       9.399230932195e-02       2.135119783752e+09       2.135119783752e+09       1.762992014774e+00       1.420880590527e+09       8.460617079248e+06       4.559819290347e+07       9.808546238380e+08       2.068458153429e+06       2.457862482501e+09       3.342153288372e-02       1.089237601153e-02       2.453975138436e-20       4.016914687373e-20       2.325921023424e+00       1.984535443790e+00 
       1.496692126060e+05       3.347774609361e-08       3.078271483748e+00       4.889371627929e+04       1.416630637174e+04       9.465013862866e-02       2.120274086499e+09       2.120274086499e+09       1.775250946155e+00       1.381781057470e+09       8.285396173257e+06       4.465384610261e+07       9.538636531540e+08       2.011538699053e+06       2.390595491599e+09       3.365332340047e-02       1.089181555246e-02       2.540657462632e-20       4.130077446933e-20       2.358343846936e+00       1.984429107923e+00 
       1.486287639382e+05       3.394633098641e-08       3.099699421078e+00       4.822003632130e+04       1.416628494380e+04       9.531257110583e-02       2.105531587078e+09       2.105531587078e+09       1.787594550359e+00       1.343757448391e+09       8.113804079256e+06       4.372905665407e+07       9.276154081734e+08       1.956185529514e+06       2.325171902827e+09       3.388670649571e-02       1.089125126822e-02       2.630398711520e-20       4.246424661506e-20       2.391216866357e+00       1.984322054112e+00 
       1.475955477897e+05       3.442146245796e-08       3.121275687437e+00       4.755566368420e+04       1.416626336753e+04       9.597963895282e-02       2.090891568127e+09       2.090891568127e+09       1.800023404347e+00       1.306780156688e+09       7.945765645448e+06       4.282341952995e+07       9.020894510369e+08       1.902355544767e+06       2.261541148445e+09       3.412169290485e-02       1.089068313339e-02       2.723306705229e-20       4.366045819611e-20       2.424546295823e+00       1.984214277691e+00 
       1.465695138848e+05       3.490323171643e-08       3.143001298111e+00       4.690046960241e+04       1.416624164192e+04       9.665137459408e-02       2.076353317272e+09       2.076353317272e+09       1.812538088899e+00       1.270820390450e+09       7.781207276403e+06       4.193653809029e+07       8.772659062787e+08       1.850006830761e+06       2.199654048926e+09       3.435829343283e-02       1.089011112238e-02       2.819493058973e-20       4.489032920209e-20       2.458338434476e+00       1.984105773969e+00 
       1.455506122973e+05       3.539173123548e-08       3.164877275172e+00       4.625432709302e+04       1.416621976595e+04       9.732781068073e-02       2.061916127091e+09       2.061916127091e+09       1.825139188644e+00       1.235850150040e+09       7.620056900825e+06       4.106802390945e+07       8.531254453505e+08       1.799098626803e+06       2.139462774828e+09       3.459651895451e-02       1.088953520945e-02       2.919073316405e-20       4.615480542976e-20       2.492599667615e+00       1.983996538224e+00 
       1.445387934481e+05       3.588705477164e-08       3.186904647531e+00       4.561711093117e+04       1.416619773857e+04       9.800898009208e-02       2.047579295079e+09       2.047579295079e+09       1.837827292082e+00       1.201842206295e+09       7.462243939990e+06       4.021749660589e+07       8.296492715723e+08       1.749591293821e+06       2.080920809707e+09       3.483638041509e-02       1.088895536867e-02       3.022167087656e-20       4.745485920538e-20       2.527336467856e+00       1.983886565706e+00 
       1.435340081028e+05       3.638929738203e-08       3.209084450977e+00       4.498869762566e+04       1.416617555877e+04       9.869491593731e-02       2.033342123614e+09       2.033342123614e+09       1.850602991605e+00       1.168770079321e+09       7.307699276832e+06       3.938458367568e+07       8.068191054968e+08       1.701446283504e+06       2.023982914053e+09       3.507788883054e-02       1.088837157398e-02       3.128898192197e-20       4.879149012728e-20       2.562555396313e+00       1.983775851640e+00 
       1.425362073691e+05       3.689855544232e-08       3.231417728215e+00       4.436896539494e+04       1.416615322549e+04       9.938565155699e-02       2.019203919924e+09       2.019203919924e+09       1.863466883528e+00       1.136608017878e+09       7.156355225676e+06       3.856892032928e+07       7.846171706765e+08       1.654626108279e+06       1.968605090218e+09       3.532105528801e-02       1.088778379913e-02       3.239394806731e-20       5.016572582907e-20       2.598263103785e+00       1.983664391218e+00 
       1.415453426946e+05       3.741492666482e-08       3.253905528927e+00       4.375779414345e+04       1.416613073769e+04       1.000812205248e-01       2.005163996054e+09       2.005163996054e+09       1.876419568106e+00       1.105330979331e+09       7.008145502591e+06       3.777014933184e+07       7.630261798227e+08       1.609094312131e+06       1.914744548300e+09       3.556589094623e-02       1.088719201774e-02       3.353789618252e-20       5.157862276420e-20       2.634466331971e+00       1.983552179607e+00 
       1.405613658644e+05       3.793851011699e-08       3.276548909798e+00       4.315506543824e+04       1.416610809431e+04       1.007816566489e-01       1.991221668828e+09       1.991221668828e+09       1.889461649562e+00       1.074914610148e+09       6.863005196366e+06       3.698792084669e+07       7.420293213455e+08       1.564815442215e+06       1.862359672978e+09       3.581240703596e-02       1.088659620322e-02       3.472219982479e-20       5.303126701241e-20       2.671171914692e+00       1.983439211945e+00 
       1.395842289989e+05       3.846940624005e-08       3.299348934570e+00       4.256066248598e+04       1.416608529429e+04       1.014869939741e-01       1.977376259821e+09       1.977376259821e+09       1.902593736114e+00       1.045335226938e+09       6.720870740076e+06       3.622189228217e+07       7.216102462635e+08       1.521755021247e+06       1.811409991245e+09       3.606061486039e-02       1.088599632886e-02       3.594828087842e-20       5.452477510869e-20       2.708386779131e+00       1.983325483340e+00 
       1.386138845512e+05       3.900771686796e-08       3.322306674087e+00       4.197447011024e+04       1.416606233655e+04       1.021972667828e-01       1.963627095325e+09       1.963627095325e+09       1.915816439995e+00       1.016569798015e+09       6.581679883244e+06       3.547172814157e+07       7.017530554744e+08       1.479879520667e+06       1.761856141035e+09       3.631052579557e-02       1.088539236775e-02       3.721761125219e-20       5.606029489536e-20       2.746117947091e+00       1.983210988872e+00 
       1.376502853048e+05       3.955354524654e-08       3.345423206334e+00       4.139637472908e+04       1.416603922001e+04       1.029125095973e-01       1.949973506314e+09       1.949973506314e+09       1.929130377480e+00       9.885959254596e+08       6.445371664580e+06       3.473709987619e+07       6.824422873754e+08       1.439156334527e+06       1.713659840710e+09       3.656215129085e-02       1.088478429283e-02       3.853171463610e-20       5.763900639789e-20       2.784372536273e+00       1.983095723591e+00 
