#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       2.270230119178e+02       6.935692905997e-04      -2.549340538439e+00       4.361247050763e-03       2.075062461326e-03       4.840343709579e-03       1.343193260523e-05       9.681308571677e-04      -1.912665415430e+00       4.380811253872e-03       5.455724865422e-01       5.719382233367e-01      -2.394910853031e+00       2.425372538015e-03       1.169802964440e-01      -2.039411363771e+00       6.291833173229e-03      -2.388343008526e+00       2.442703415252e-03       1.164487313669e-01      -1.449922701554e-01       7.379801380898e-11 
       2.271647355882e+02       6.941295243613e-04      -2.550488792380e+00       4.361765817814e-03       2.082216122655e-03       4.854269866871e-03       1.351501910868e-05       9.709166639894e-04      -1.913529385756e+00       4.381431204233e-03       5.455208087541e-01       5.718572027619e-01      -2.395692999450e+00       2.422766598251e-03       1.170299995452e-01      -2.040546358718e+00       6.295100417099e-03      -2.389114338243e+00       2.440148788876e-03       1.164977094433e-01      -1.455562003179e-01       7.401286703311e-11 
       2.273069973205e+02       6.946920449063e-04      -2.551641432020e+00       4.362283891996e-03       2.089458145919e-03       4.868354590323e-03       1.359936004002e-05       9.737341945766e-04      -1.914396670398e+00       4.382051778851e-03       5.454689183325e-01       5.717758925998e-01      -2.396477547613e+00       2.420146197256e-03       1.170797368730e-01      -2.041686074333e+00       6.298379293468e-03      -2.389888019527e+00       2.437580007703e-03       1.165467199106e-01      -1.461226143214e-01       7.422900665335e-11 
       2.274498041887e+02       6.952568820362e-04      -2.552798514357e+00       4.362801269441e-03       2.096789956174e-03       4.882600367958e-03       1.368498064159e-05       9.765839467870e-04      -1.915267312543e+00       4.382672988404e-03       5.454168125001e-01       5.716942890407e-01      -2.397264529054e+00       2.417511156793e-03       1.171295089521e-01      -2.042830571806e+00       6.301669956551e-03      -2.390664082810e+00       2.434996897005e-03       1.165957632524e-01      -1.466915434522e-01       7.444644944694e-11 
       2.275931633868e+02       6.958240660642e-04      -2.553960097351e+00       4.363317945283e-03       2.104213007623e-03       4.897009730660e-03       1.377190676544e-05       9.794664270576e-04      -1.916141356110e+00       4.383294845356e-03       5.453644884325e-01       5.716123882119e-01      -2.398053975802e+00       2.414861295411e-03       1.171793163069e-01      -2.043979913383e+00       6.304972563124e-03      -2.391442559615e+00       2.432399279533e-03       1.166448399823e-01      -1.472630195380e-01       7.466521250342e-11 
       2.277370822303e+02       6.963936278266e-04      -2.555126239940e+00       4.363833913843e-03       2.111728784328e-03       4.911585253364e-03       1.386016489217e-05       9.823821506427e-04      -1.917018845760e+00       4.383917363543e-03       5.453119432573e-01       5.715301861759e-01      -2.398845920398e+00       2.412196428370e-03       1.172291594613e-01      -2.045134162385e+00       6.308287272581e-03      -2.392223482600e+00       2.429786975473e-03       1.166939506440e-01      -1.478370749595e-01       7.488531323202e-11 
       2.278815681599e+02       6.969655986939e-04      -2.556297002068e+00       4.364349168758e-03       2.119338800970e-03       4.926329556261e-03       1.394978215048e-05       9.853316418567e-04      -1.917899826919e+00       4.384540557876e-03       5.452591740527e-01       5.714476789292e-01      -2.399640395897e+00       2.409516367564e-03       1.172790389391e-01      -2.046293383235e+00       6.311614246991e-03      -2.393006885599e+00       2.427159802402e-03       1.167430958137e-01      -1.484137426622e-01       7.510676936913e-11 
       2.280266287419e+02       6.975400105775e-04      -2.557472444690e+00       4.364863703072e-03       2.127044603572e-03       4.941245305898e-03       1.404078633664e-05       9.883154342921e-04      -1.918784345779e+00       4.385164444111e-03       5.452061778471e-01       5.713648624017e-01      -2.400437435877e+00       2.406820921473e-03       1.173289552627e-01      -2.047457641472e+00       6.314953651124e-03      -2.393792803551e+00       2.424517575156e-03       1.167922760951e-01      -1.489930561638e-01       7.532959898398e-11 
       2.281722716107e+02       6.981168957001e-04      -2.558652629300e+00       4.365377509084e-03       2.134847767056e-03       4.956335210102e-03       1.413320589662e-05       9.913340698063e-04      -1.919672448950e+00       4.385789038442e-03       5.451529516394e-01       5.712817324897e-01      -2.401237074113e+00       2.404109896220e-03       1.173789089321e-01      -2.048627003281e+00       6.318305651105e-03      -2.394581269653e+00       2.421860104302e-03       1.168414919756e-01      -1.495750493230e-01       7.555382039271e-11 
       2.283185044908e+02       6.986962866844e-04      -2.559837618115e+00       4.365890578467e-03       2.142749897013e-03       4.971602021047e-03       1.422706995812e-05       9.943880991344e-04      -1.920564183593e+00       4.386414357461e-03       5.450994923909e-01       5.711982850440e-01      -2.402039344694e+00       2.401383095139e-03       1.174289004318e-01      -2.049801535680e+00       6.321670414924e-03      -2.395372315354e+00       2.419187195605e-03       1.168907438263e-01      -1.501597564294e-01       7.577945219521e-11 
       2.284653352382e+02       6.992782167189e-04      -2.561027474406e+00       4.366402902435e-03       2.150752632631e-03       4.987048540496e-03       1.432240837680e-05       9.974780829381e-04      -1.921459597670e+00       4.387040418254e-03       5.450457970111e-01       5.711145158459e-01      -2.402844282248e+00       2.398640317976e-03       1.174789302442e-01      -2.050981306852e+00       6.325048113383e-03      -2.396165973105e+00       2.416498651818e-03       1.169400320391e-01      -1.507472123705e-01       7.600651334276e-11 
       2.286127718430e+02       6.998627195683e-04      -2.562222262520e+00       4.366914471757e-03       2.158857647592e-03       5.002677621074e-03       1.441925175921e-05       1.000604592061e-03      -1.922358739964e+00       4.387667238339e-03       5.449918623563e-01       5.710304206063e-01      -2.403651921952e+00       2.395881360819e-03       1.175289988484e-01      -2.052166386164e+00       6.328438920150e-03      -2.396962276525e+00       2.413794272766e-03       1.169893570338e-01      -1.513374526439e-01       7.623502314557e-11 
       2.287608224321e+02       7.004498295864e-04      -2.563422047901e+00       4.367425276765e-03       2.167066651034e-03       5.018492167632e-03       1.451763148674e-05       1.003768207802e-03      -1.923261660092e+00       4.388294835629e-03       5.449376852287e-01       5.709459949638e-01      -2.404462299538e+00       2.393106016008e-03       1.175791067208e-01      -2.053356844201e+00       6.331843011819e-03      -2.397761260439e+00       2.411073855290e-03       1.170387192594e-01      -1.519305133698e-01       7.646500128144e-11 
       2.289094952725e+02       7.010395817294e-04      -2.564626897118e+00       4.367935307361e-03       2.175381388546e-03       5.034495138638e-03       1.461757974054e-05       1.006969522192e-03      -1.924168408526e+00       4.388923228408e-03       5.448832623752e-01       5.708612344833e-01      -2.405275451309e+00       2.390314072058e-03       1.176292543340e-01      -2.054552752787e+00       6.335260567974e-03      -2.398562960934e+00       2.408337193200e-03       1.170881191956e-01      -1.525264313055e-01       7.669646780451e-11 
       2.290587987744e+02       7.016320115693e-04      -2.565836877887e+00       4.368444553009e-03       2.183803643213e-03       5.050689547632e-03       1.471912952744e-05       1.010209138288e-03      -1.925079036615e+00       4.389552435311e-03       5.448285904855e-01       5.707761346544e-01      -2.406091414151e+00       2.387505313560e-03       1.176794421573e-01      -2.055754185018e+00       6.338691771256e-03      -2.399367415405e+00       2.405584077218e-03       1.171375573546e-01      -1.531252438598e-01       7.692944315451e-11 
       2.292087414942e+02       7.022271553087e-04      -2.567052059099e+00       4.368953002736e-03       2.192335236690e-03       5.067078464714e-03       1.482231470686e-05       1.013487670469e-03      -1.925993596599e+00       4.390182475319e-03       5.447736661915e-01       5.706906908895e-01      -2.406910225543e+00       2.384679521096e-03       1.177296706557e-01      -2.056961215287e+00       6.342136807433e-03      -2.400174662608e+00       2.402814294923e-03       1.171870342828e-01      -1.537269891078e-01       7.716394816630e-11 
       2.293593321383e+02       7.028250497950e-04      -2.568272510846e+00       4.369460645119e-03       2.200978030329e-03       5.083665018073e-03       1.492717001866e-05       1.016805744743e-03      -1.926912141635e+00       4.390813367751e-03       5.447184860650e-01       5.706048985220e-01      -2.407731923573e+00       2.381836471136e-03       1.177799402901e-01      -2.058173919318e+00       6.345595865469e-03      -2.400984741205e+00       2.400027629180e-03       1.172365504882e-01      -1.543317058065e-01       7.740000407956e-11 
       2.295105795662e+02       7.034257325355e-04      -2.569498304448e+00       4.369967468281e-03       2.209733926332e-03       5.100452395574e-03       1.503373111214e-05       1.020163999066e-03      -1.927834725814e+00       4.391445132261e-03       5.446630466158e-01       5.705187528048e-01      -2.408556546948e+00       2.378975935948e-03       1.178302515167e-01      -2.059392374195e+00       6.349069137598e-03      -2.401797687263e+00       2.397223855534e-03       1.172861063176e-01      -1.549394334103e-01       7.763763254887e-11 
       2.296624927939e+02       7.040292417126e-04      -2.570729512480e+00       4.370473459869e-03       2.218604868963e-03       5.117443846383e-03       1.514203457609e-05       1.023563083663e-03      -1.928761404186e+00       4.392077788840e-03       5.446073442914e-01       5.704322489086e-01      -2.409384135007e+00       2.376097683490e-03       1.178806047867e-01      -2.060616658394e+00       6.352556819397e-03      -2.402613537496e+00       2.394402745366e-03       1.173357021139e-01      -1.555502120874e-01       7.787685565408e-11 
       2.298150809982e+02       7.046356162001e-04      -2.571966208804e+00       4.370978607051e-03       2.227592845790e-03       5.134642682654e-03       1.525211797011e-05       1.027003661373e-03      -1.929692232777e+00       4.392711357818e-03       5.445513754754e-01       5.703453819198e-01      -2.410214727738e+00       2.373201477311e-03       1.179310005461e-01      -2.061846851813e+00       6.356059109862e-03      -2.403432329950e+00       2.391564066457e-03       1.173853382488e-01      -1.561640827368e-01       7.811769591102e-11 
       2.299683535198e+02       7.052448955797e-04      -2.573208468595e+00       4.371482896493e-03       2.236699888988e-03       5.152052281255e-03       1.536401985699e-05       1.030486407988e-03      -1.930627268618e+00       4.393345859872e-03       5.444951364865e-01       5.702581468385e-01      -2.411048365786e+00       2.370287076443e-03       1.179814392351e-01      -2.063083035813e+00       6.359576211492e-03      -2.404254104058e+00       2.388707582925e-03       1.174350151246e-01      -1.567810870047e-01       7.836017628251e-11 
       2.301223198673e+02       7.058571201568e-04      -2.574456368375e+00       4.371986314349e-03       2.245928076667e-03       5.169676085560e-03       1.547777983642e-05       1.034012012615e-03      -1.931566569762e+00       4.393981316035e-03       5.444386235762e-01       5.701705385768e-01      -2.411885090475e+00       2.367354235290e-03       1.180319212877e-01      -2.064325293244e+00       6.363108330362e-03      -2.405078900702e+00       2.385833055151e-03       1.174847331757e-01      -1.574012673032e-01       7.860432018961e-11 
       2.302769897214e+02       7.064723309792e-04      -2.575709986044e+00       4.372488846238e-03       2.255279534277e-03       5.187517607299e-03       1.559343858009e-05       1.037581178047e-03      -1.932510195316e+00       4.394617747703e-03       5.443818329276e-01       5.700825519563e-01      -2.412724943818e+00       2.364402703514e-03       1.180824471317e-01      -2.065573708488e+00       6.366655676216e-03      -2.405906762267e+00       2.382940239712e-03       1.175344928708e-01      -1.580246668276e-01       7.885015152352e-11 
       2.304323729390e+02       7.070905698545e-04      -2.576969400911e+00       4.372990477235e-03       2.264756436046e-03       5.205580428471e-03       1.571103786817e-05       1.041194621145e-03      -1.933458205460e+00       4.395255176648e-03       5.443247606535e-01       5.699941817062e-01      -2.413567968536e+00       2.361432225916e-03       1.181330171878e-01      -2.066828367494e+00       6.370218462549e-03      -2.406737732715e+00       2.380028889306e-03       1.175842947147e-01      -1.586513295763e-01       7.909769465770e-11 
       2.305884795572e+02       7.077118793689e-04      -2.578234693733e+00       4.373491191843e-03       2.274361006483e-03       5.223868203323e-03       1.583062062717e-05       1.044853073233e-03      -1.934410661477e+00       4.395893625025e-03       5.442674027944e-01       5.699054224607e-01      -2.414414208070e+00       2.358442542319e-03       1.181836318695e-01      -2.068089357813e+00       6.373796906702e-03      -2.407571856364e+00       2.377098751412e-03       1.176341391880e-01      -1.592813003701e-01       7.934697446045e-11 
       2.307453197982e+02       7.083363029063e-04      -2.579505946745e+00       4.373990973984e-03       2.284095521929e-03       5.242384660383e-03       1.595223096943e-05       1.048557280510e-03      -1.935367625778e+00       4.396533115382e-03       5.442097553155e-01       5.698162687571e-01      -2.415263706604e+00       2.355433387435e-03       1.182342915824e-01      -2.069356768647e+00       6.377391229948e-03      -2.408409174655e+00       2.374149564948e-03       1.176840265867e-01      -1.599146248721e-01       7.959801630783e-11 
       2.309029040733e+02       7.089638846683e-04      -2.580783243698e+00       4.374489806968e-03       2.293962312164e-03       5.261133604574e-03       1.607591423406e-05       1.052308004467e-03      -1.936329161928e+00       4.397173670667e-03       5.441518141063e-01       5.697267150338e-01      -2.416116509073e+00       2.352404490742e-03       1.182849967241e-01      -2.070630690876e+00       6.381001657592e-03      -2.409249729550e+00       2.371181063522e-03       1.177339571880e-01      -1.605513496086e-01       7.985084609704e-11 
       2.310612429879e+02       7.095946696942e-04      -2.582066669895e+00       4.374987673481e-03       2.303963762086e-03       5.280118919386e-03       1.620171702964e-05       1.056106022327e-03      -1.937295334678e+00       4.397815314243e-03       5.440935749789e-01       5.696367556273e-01      -2.416972661186e+00       2.349355576350e-03       1.183357476831e-01      -2.071911217113e+00       6.384628419066e-03      -2.410093564561e+00       2.368192976291e-03       1.177839312991e-01      -1.611915219906e-01       8.010549026025e-11 
       2.312203473460e+02       7.102287038823e-04      -2.583356312228e+00       4.375484555555e-03       2.314102313431e-03       5.299344569130e-03       1.632968727862e-05       1.059952127494e-03      -1.938266209991e+00       4.398458069902e-03       5.440350336659e-01       5.695463847702e-01      -2.417832209444e+00       2.346286362859e-03       1.183865448391e-01      -2.073198441738e+00       6.388271748033e-03      -2.410940724814e+00       2.365185027877e-03       1.178339492592e-01      -1.618351903356e-01       8.036197577877e-11 
       2.313802281555e+02       7.108660340112e-04      -2.584652259221e+00       4.375980434551e-03       2.324380466576e-03       5.318814601257e-03       1.645987426346e-05       1.063847130019e-03      -1.939241855073e+00       4.399101961876e-03       5.439761858184e-01       5.694555965884e-01      -2.418695201155e+00       2.343196563226e-03       1.184373885616e-01      -2.074492460948e+00       6.391931882489e-03      -2.411791257127e+00       2.362156938274e-03       1.178840114415e-01      -1.624824038903e-01       8.062033019777e-11 
       2.315408966332e+02       7.115067077621e-04      -2.585954601068e+00       4.376475291131e-03       2.334800782404e-03       5.338533148767e-03       1.659232867481e-05       1.067791857081e-03      -1.940222338405e+00       4.399747014855e-03       5.439170270041e-01       5.693643850983e-01      -2.419561684458e+00       2.340085884610e-03       1.184882792100e-01      -2.075793372800e+00       6.395609064870e-03      -2.412645210083e+00       2.359108422751e-03       1.179341182558e-01      -1.631332128539e-01       8.088058164150e-11 
