#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       2.035046402558e+03       2.053612667850e-02      -1.490730675672e+00      -2.437069133134e-04      -6.710228292556e-02       6.842018975485e-04      -2.225004066306e-04       8.979773485116e-04      -3.749787926412e+01       3.304058332821e-02       4.027621325278e-01       4.027451177422e-01      -1.576312847897e+00       4.262178197805e-04      -1.717497323940e-02      -3.930860707098e+01       3.324724712558e-02      -4.513070386547e+00       4.557663200337e-03       5.971578814604e-02 
       2.070368651869e+03       2.117808265283e-02      -1.488528335412e+00       1.265474713609e-04      -6.423264662737e-02       7.912410180844e-04      -3.652219463934e-04       9.955656108677e-04      -3.867436302724e+01       3.355162515754e-02       4.026281255597e-01       4.026152183703e-01      -1.598706080645e+00       4.912863828166e-04      -5.038365360888e-03      -4.049227948520e+01       3.375204187749e-02      -4.686174316292e+00       4.747821002846e-03       5.959481696892e-02 
       2.106328218612e+03       2.184163853041e-02      -1.503552728595e+00       4.696784132638e-04      -5.337990525929e-02       9.551406284665e-04      -5.133706918179e-04       1.055999973262e-03      -3.989059144754e+01       3.407162460307e-02       4.024963798832e-01       4.024897980864e-01      -1.622923975593e+00       4.859449415717e-04       7.360594452911e-03      -4.171560477798e+01       3.426596872150e-02      -4.869493929872e+00       4.948437919429e-03       5.972376938573e-02 
       2.142802719467e+03       2.252502149711e-02      -1.533813713559e+00       7.384116772942e-04      -3.604091195666e-02       1.175980594238e-03      -6.499114988350e-04       1.080260291591e-03      -4.114331518089e+01       3.459881191432e-02       4.023679620305e-01       4.023687928266e-01      -1.645466580884e+00       4.102152815953e-04       1.830079649653e-02      -4.297530903231e+01       3.478727479066e-02      -5.062956385259e+00       5.157370892727e-03       6.009447128155e-02 
       2.179199768454e+03       2.321731901622e-02      -1.574395676096e+00       8.945021836490e-04      -1.504149411861e-02       1.443064695680e-03      -7.574087471261e-04       1.074269509031e-03      -4.241252592341e+01       3.512463480822e-02       4.022453438717e-01       4.022534026459e-01      -1.662799594220e+00       2.770155738438e-04       2.614894598273e-02      -4.425127647513e+01       3.530749173226e-02      -5.263702032748e+00       5.369701337127e-03       6.066761213928e-02 
       2.214801854780e+03       2.390451395249e-02      -1.618472198407e+00       9.235239575353e-04       6.112943422542e-03       1.736815112151e-03      -8.236566752273e-04       1.048387177702e-03      -4.367251413217e+01       3.563875114546e-02       4.021308771334e-01       4.021449051691e-01      -1.672530854616e+00       1.106382933195e-04       2.992893174454e-02      -4.551768073598e+01       3.581636371969e-02      -5.467588932265e+00       5.579814247868e-03       6.137872634239e-02 
       2.249294797787e+03       2.457974972042e-02      -1.659768153709e+00       8.367439648246e-04       2.444788990378e-02       2.037218731959e-03      -8.447514731276e-04       1.013778793859e-03      -4.491069210026e+01       3.613665556434e-02       4.020251034358e-01       4.020432621880e-01      -1.674045873392e+00      -6.250629473901e-05       2.956062554269e-02      -4.676190054128e+01       3.630940000075e-02      -5.672268875627e+00       5.784749050381e-03       6.216388789152e-02 
       2.282566298491e+03       2.523988662826e-02      -1.693663021724e+00       6.609355421729e-04       3.795039283074e-02       2.326837608487e-03      -8.228767382812e-04       9.795535782516e-04      -4.612128599646e+01       3.661675888863e-02       4.019276868679e-01       4.019479920444e-01      -1.668092799373e+00      -2.198501232585e-04       2.560228944237e-02      -4.797816641230e+01       3.678499528682e-02      -5.876382233466e+00       5.983125472553e-03       6.297065065940e-02 
       2.314602552066e+03       2.588369270000e-02      -1.717476570697e+00       4.293874582172e-04       4.561899269989e-02       2.592134539134e-03      -7.639469198556e-04       9.517824170364e-04      -4.730202099774e+01       3.707889078870e-02       4.018379110070e-01       4.018585357659e-01      -1.656263417012e+00      -3.452926098115e-04       1.897302674124e-02      -4.916422377249e+01       3.724295169597e-02      -6.079121732377e+00       6.174471697734e-03       6.376061902068e-02 
       2.345445110272e+03       2.651109032587e-02      -1.730303325830e+00       1.752812078890e-04       4.731952859506e-02       2.823774618367e-03      -6.756389458942e-04       9.335509502165e-04      -4.845274082607e+01       3.752367550794e-02       4.017549142372e-01       4.017743627081e-01      -1.640526887524e+00      -4.296836344051e-04       1.072017710815e-02      -5.031994355354e+01       3.768386206979e-02      -6.280055991480e+00       6.358871824748e-03       6.450845777848e-02 
       2.375166088491e+03       2.712270864127e-02      -1.732625789875e+00      -7.242671331305e-05       4.355837907278e-02       3.016219984387e-03      -5.659599356623e-04       9.255093314587e-04      -4.957458721925e+01       3.795217380072e-02       4.016778214447e-01       4.016949988531e-01      -1.622877470944e+00      -4.700207380953e-04       1.853396827177e-03      -5.144649697478e+01       3.810875566323e-02      -6.479016931949e+00       6.536732791621e-03       6.519938168212e-02 
       2.403848029171e+03       2.771949270038e-02      -1.725878705986e+00      -2.909828525851e-04       3.525300256554e-02       3.166980851045e-03      -4.423724884654e-04       9.265703907400e-04      -5.066928315217e+01       3.836559281733e-02       4.016058263627e-01       4.016200394869e-01      -1.605111124339e+00      -4.680912184687e-04      -6.753646836369e-03      -5.254563547038e+01       3.851881044966e-02      -6.675985624926e+00       6.708601324055e-03       6.582628855582e-02 
       2.431574018086e+03       2.830249975790e-02      -1.712060200278e+00      -4.644073291414e-04       2.353835566576e-02       3.275859418988e-03      -3.113359984606e-04       9.345622386478e-04      -5.173875902704e+01       3.876514418169e-02       4.015382234257e-01       4.015491402008e-01      -1.588703913164e+00      -4.290540282184e-04      -1.441132447206e-02      -5.361931556227e+01       3.891521198813e-02      -6.871026717072e+00       6.875063138589e-03       6.638736436891e-02 
       2.458423005338e+03       2.887279353047e-02      -1.693416817286e+00      -5.832055700914e-04       9.616853747873e-03       3.344278710883e-03      -1.781256447718e-04       9.467671730725e-04      -5.278495851133e+01       3.915197716769e-02       4.014744142255e-01       4.014820029716e-01      -1.574762591220e+00      -3.601604873283e-04      -2.062800164217e-02      -5.466950430331e+01       3.929908667122e-02      -7.064249871731e+00       7.036689357844e-03       6.688424852821e-02 
       2.484467827124e+03       2.943139142068e-02      -1.672205341628e+00      -6.436043117401e-04      -5.350375214998e-03       3.374728669002e-03      -4.682504952612e-05       9.603328764195e-04      -5.380974151714e+01       3.952715075430e-02       4.014139015875e-01       4.014183633538e-01      -1.564023056035e+00      -2.696914285183e-04      -2.510239295688e-02      -5.569808228638e+01       3.967147355164e-02      -7.255786840110e+00       7.194010009881e-03       6.732069690895e-02 
       2.509774626381e+03       2.997924070155e-02      -1.650523802997e+00      -6.465642018648e-04      -2.031694641959e-02       3.370331353893e-03       7.958015134778e-05       9.725656469351e-04      -5.481484032135e+01       3.989162575372e-02       4.013562782217e-01       4.013579805701e-01      -1.556878537051e+00      -1.661252392519e-04      -2.770326353962e-02      -5.670679997605e+01       4.003331613678e-02      -7.445777871754e+00       7.347502954980e-03       6.770164114667e-02 
       2.534402968287e+03       3.051721023512e-02      -1.630200534824e+00      -5.967284593829e-04      -3.439618101996e-02       3.334513539172e-03       1.990564274531e-04       9.811239262947e-04      -5.580184420628e+01       4.024626686108e-02       4.013012136306e-01       4.013006306036e-01      -1.553424633587e+00      -5.752145314390e-05      -2.844261823191e-02      -5.769726262252e+01       4.038546409027e-02      -7.634363795333e+00       7.497591420318e-03       6.803254642650e-02 
       2.558406276054e+03       3.104609029783e-02      -1.612729837514e+00      -5.014045595348e-04      -4.688393555601e-02       3.270770365382e-03       3.103556484464e-04       9.841318534555e-04      -5.677219899711e+01       4.059184923711e-02       4.012484411757e-01       4.012461018156e-01      -1.553512322421e+00       4.890764436461e-05      -2.744647282321e-02      -5.867093007763e+01       4.072867949073e-02      -7.821681439282e+00       7.644646002576e-03       6.831898533210e-02 
       2.581832396881e+03       3.156659656143e-02      -1.599243799012e+00      -3.696347115158e-04      -5.726479757083e-02       3.182503213326e-03       4.128473437183e-04       9.802310822490e-04      -5.772721424575e+01       4.092906689713e-02       4.011977462016e-01       4.011941924594e-01      -1.556802969187e+00       1.470683149729e-04      -2.492585976089e-02      -5.962912423832e+01       4.106364493406e-02      -8.007861082163e+00       7.788988828843e-03       6.856636507954e-02 
       2.604724193124e+03       3.207937589896e-02      -1.590511286890e+00      -2.113841320619e-04      -6.520620247817e-02       3.072916295764e-03       5.063617702917e-04       9.685865679723e-04      -5.866807378274e+01       4.125854140788e-02       4.011489555823e-01       4.011447095093e-01      -1.562821456772e+00       2.321295467353e-04      -2.114972084160e-02      -6.057303982968e+01       4.139097198374e-02      -8.193025280922e+00       7.930898727492e-03       6.877976348791e-02 
       2.627120107062e+03       3.258501275082e-02      -1.586956616956e+00      -3.685894585678e-05      -7.054416066739e-02       2.944958493722e-03       5.910503922299e-04       9.488593506998e-04      -5.959584731352e+01       4.158083015989e-02       4.011019288113e-01       4.010974683708e-01      -1.571005002840e+00       3.005673451025e-04      -1.642065480996e-02      -6.150375620180e+01       4.171120923426e-02      -8.377288387074e+00       8.070616473610e-03       6.896383835404e-02 
       2.649054680087e+03       3.308403547229e-02      -1.588691774840e+00       1.440454260042e-04      -7.326353371441e-02       2.801299058181e-03       6.672669320350e-04       9.211568810410e-04      -6.051150199485e+01       4.189643394958e-02       4.010565505465e-01       4.010522930839e-01      -1.580746265442e+00       3.501329881824e-04      -1.105401772250e-02      -6.242224907849e+01       4.202484971717e-02      -8.560756475092e+00       8.208349749199e-03       6.912278642333e-02 
       2.670559017616e+03       3.357692231626e-02      -1.595557272269e+00       3.221713089405e-04      -7.347516381046e-02       2.644327796811e-03       7.354698761013e-04       8.859692718559e-04      -6.141591335367e+01       4.220580375286e-02       4.010127245084e-01       4.010090167902e-01      -1.591430051412e+00       3.797656048029e-04      -5.360555001257e-03      -6.332940162301e+01       4.233233752690e-02      -8.743527648146e+00       8.344277795310e-03       6.926033644360e-02 
       2.691661199990e+03       3.406410692004e-02      -1.607167743391e+00       4.894112280907e-04      -7.139163810230e-02       2.476172130677e-03       7.961458783628e-04       8.440980343017e-04      -6.230987530591e+01       4.250934670118e-02       4.009703685679e-01       4.009674822747e-01      -1.602463438288e+00       3.894661623457e-04       3.674704321511e-04      -6.422601458164e+01       4.263407367268e-02      -8.925692438547e+00       8.478555509128e-03       6.937976285363e-02 
       2.712386641345e+03       3.454598321880e-02      -1.622959246068e+00       6.389179650108e-04      -6.730304076961e-02       2.298724950807e-03       8.497526067998e-04       7.965823450658e-04      -6.319410913124e+01       4.280743129295e-02       4.009294108633e-01       4.009275424664e-01      -1.613299458564e+00       3.801469799259e-04       5.866830300022e-03      -6.511281536441e+01       4.293042118578e-02      -9.107334278025e+00       8.611317032957e-03       6.948391239922e-02 
